Course Name,Course Description,Credits
ACTG 211, Intro Accounting I,4.00
 ,16230,6,14,0900-1150,mw,105 OLIVE,Muenchinger K,!$
PEAQ 111, Learn to Swim,1.00
 ,14010,0,9,1500-1550,mw,POOL SRC,Bray B,$kp8
PEAQ 121, Water Fitness I,1.00
 ,16064,10,20,1000-1050,mw,POOL SRC,Kawada M,$p
PEAQ 122, Water Fitness II,1.00
 ,16065,10,24,1000-1050,mw,POOL SRC,Kawada M,!$p
PEAQ 122, Water Fitness II,1.00
 ,16065,10,24,1000-1050,mw,POOL SRC,Kawada M,!$p
PEAQ 140, Paddleboard Yoga,1.00
 ,14011,3,8,1000-1050,wf,POOL SRC,Wren L,$p8
PEAQ 201, Swimming I,1.00
 ,14012,3,14,1500-1550,mw,POOL SRC,Black J,$fp8
PEAQ 202, Swimming II,1.00
 ,14013,13,23,1500-1550,tr,POOL SRC,Madison M,$gp8
PEAQ 203, Swimming III,1.00
 ,14014,13,24,1500-1550,tr,POOL SRC,Madison M,$hjp8
PEAQ 351, Lifeguard Certificate,1.00
 ,14015,3,9,1400-1750,f 10/06-10/14,87 SRC,Cowan-James J,!$PVabp
DIS,14015,3,9,1000-1450,s 10/06-10/14,87 SRC,Bray B
 ,14016,9,12,1400-1750,f 10/27-11/04,87 SRC,Bray B,!$PVabp
DIS,14016,9,12,1000-1450,s 10/27-11/04,87 SRC,Cowan-James J
PEAS 368, Scuba: Basic,2.00
Lecture,14017,7,17,1600-1720,t,87 SRC,Shepherd D,!$dfp
DIS,14017,7,17,0800-1600,su 11/04-11/05,TBA TBA,Vearrier R
+ Lab,14018,7,17,1730-1920,t,POOL SRC,Shepherd D,p
Lecture,14019,3,18,1600-1720,r,87 SRC,Shepherd D,!$dfp
DIS,14019,3,18,0800-1600,su 11/11-11/12,TBA TBA,Vearrier R
+ Lab,14020,3,18,1730-1920,r,POOL SRC,Shepherd D,p
PEAS 369, Scuba: Advanced,1.00
 ,14021,3,20,1400-1520,r 9/28-10/19,87 SRC,Shepherd D,!$PVdfp
DIS,14021,3,20,0800-1600,su 10/14-10/15,TBA TBA,Vearrier R
PEAS 370, Scuba: Rescue Diver,1.00
 ,14022,3,8,1400-1520,r 11/09-12/03,87 SRC,Shepherd D,!$PVdfp
DIS,14022,3,8,0800-1600,su 12/02-12/03,TBA TBA,Vearrier R
PEAS 375, Scuba: Deep Diver,1.00
 ,16209,10,10,1400-1520,t 9/26-10/17,87 SRC,Shepherd D,!$PVdfp
DIS,16209,10,10,0800-1600,su 10/14-10/15,TBA TBA,Vearrier R
PEAS 378, Scuba: Nitrox,1.00
 ,14023,7,10,1400-1520,t 11/16-12/03,87 SRC,Shepherd D,!$PVdfp
DIS,14023,7,10,0800-1600,su 12/02-12/03,TBA TBA,Vearrier R
PEAS 381, Scuba: Dive Master I,2.00
 ,14024,6,10,1730-1920,t,87 SRC,Shepherd D,!$dfp
PEAS 382, Scuba: Dive Master II,2.00
 ,14025,6,10,1730-1920,t,87 SRC,Shepherd D,!$dfp
PEF 131, Body Sculpting I,1.00
 ,16175,0,31,1200-1250,mw,41 SRC,Bell C,$p
 ,16176,5,31,1300-1350,mw,41 SRC,Bell C,$p
 ,16177,8,35,1100-1150,tr,41 SRC,Metzger L,$p
 ,16178,8,31,1200-1250,tr,220 GER,Kawada M,$p
 ,16197,16,34,1300-1350,tr,220 GER,Kawada M,$p
PEF 132, Body Sculpting II,1.00
 ,16179,0,33,1200-1250,mw,41 SRC,Bell C,!$p
 ,16180,5,35,1300-1350,mw,41 SRC,Bell C,!$p
 ,16181,8,35,1100-1150,tr,41 SRC,Metzger L,!$p
 ,16182,8,34,1200-1250,tr,220 GER,Kawada M,!$p
 ,16198,16,35,1300-1350,tr,220 GER,Kawada M,!$p
PEF 145, F45 Functional Fitness,1.00
 ,16195,2,27,1000-1050,tr,45 SRC,Metzger L,$p
PEF 199, Sp St Intro to Fitness,1.00
 ,14035,4,5,-, ,TBA TBA,Russell C,$p8
PEF 199, Sp St Line Dancing,1.00
 ,16118,20,32,1500-1650,t,220 GER,Hepner L,$p
PEF 205, Pilates Yoga Fusion,1.00
 ,14036,3,32,0900-0950,mw,41 SRC,Cowsill C,$p
 ,14037,2,33,1100-1150,mw,41 SRC,Kawada M,$p
 ,16125,0,33,0900-0950,tr,41 SRC,Metzger L,$p
 ,16196,0,35,1200-1250,tr,41 SRC,Metzger L,$p
PEF 208, Fitness Barre,1.00
 ,14038,3,32,1500-1550,tr,41 SRC,Fairchild S,$p
PEF 221, CrossFit I,1.00
 ,14039,11,19,0900-0950,mw,50 SRC,Hughes T,$p8
 ,14040,9,18,1300-1350,mw,50 SRC,Russell C,$p8
 ,14041,10,20,0900-0950,tr,50 SRC,Hughes T,$p8
PEF 241, Group Cycling I,1.00
 ,14043,1,33,0900-0950,mw,40 SRC,Harris S,$p8
 ,14044,0,32,1200-1250,mw,40 SRC,Fairchild S,$p8
 ,14045,6,35,1300-1350,mw,40 SRC,Fairchild S,$p8
 ,14046,1,28,1000-1050,tr,40 SRC,Bell C,$p8
 ,14047,12,32,1100-1150,tr,40 SRC,Bell C,$p8
PEF 251, Fitness Kickboxing,1.00
 ,14048,16,34,1100-1150,mw,283 SRC,Fairchild S,$p8
PEF 301, Core and Stretch,1.00
 ,14049,2,34,1000-1050,tr,220 GER,Kawada M,$p
 ,14051,1,32,1600-1650,tr,41 SRC,Fairchild S,$p8
PEF 321, Zumba,1.00
 ,14052,3,20,1400-1450,tr,220 GER,Quirke R,$p8
PEF 326, Fitness Dance,1.00
 ,14053,10,30,1700-1750,tr,283 SRC,Fairchild S,$p8
PEF 399, Sp St Wellbeing Coach,3.00
 ,16133,0,0,1400-1550,tr,63 SRC,Campbell J,$p
PEIA 323, Women's Cross Country,1.00
 ,14060,19,20,-, ,203 CSN,Schumacher J,$8
PEIA 324, Men's Cross Country,1.00
 ,14061,20,20,-, ,203 CSN,Schumacher J,$8
PEIA 347, Volleyball,1.00
 ,14062,19,20,-, ,203 CSN,Ulmer M,$
PEIA 350, Soccer,1.00
 ,14063,14,20,-, ,203 CSN,Abel G,$
PEIA 360, Football,1.00
 ,14064,21,50,-, ,203 CSN,Lanning D,$
PEIA 371, Sport Conditioning I,1.00
 ,14065,136,175,-, ,203 CSN,Radcliffe J,!$Az
PEIA 372, Sport Conditioning II,1.00
 ,14066,166,175,-, ,203 CSN,Radcliffe J,!$Az
PEIA 373, Sport Conditioning III,1.00
 ,14067,171,175,-, ,203 CSN,Radcliffe J,!$Az
PEL 310, Coaching,2.00
 ,14068,1,29,1000-1050,mw,63 SRC,Rubino D,$p9
 ,14069,0,30,1000-1050,tr,63 SRC,Rubino D,$p9
PEL 399, Sp St Evolutn Sport&PE,2.00
 ,14070,9,30,1100-1150,tr,63 SRC,Rubino D,$p
PEL 406, Prac PE,1.00-4.00
 ,14071,14,25,tba,tba,tba,STAFF,$
 ,14072,7,10,tba,tba,tba,STAFF,
PEL 406, Prac Outdoor,1.00-4.00
 ,14073,18,20,tba,tba,tba,STAFF,$
 ,14074,19,20,tba,tba,tba,STAFF,$
 ,14075,19,20,tba,tba,tba,STAFF,$
 ,14076,20,20,tba,tba,tba,STAFF,
PEMA 116, Women's Self Defense,2.00
Lecture,14078,1,18,1830-1950,m,283 SRC,Greene K,!$cehp8
+ Lab,14079,1,10,1000-1050,tr,47 SRC,Kelly R,p
+ Lab,14080,0,8,1400-1450,tr,47 SRC,Kelly R,p
Lecture,14081,3,20,1200-1320,t,283 SRC,Halliwill J,!$cehp8
+ Lab,14082,1,10,1000-1050,tr,47 SRC,Kelly R,p
+ Lab,14083,2,10,1400-1450,tr,47 SRC,Kelly R,p
Lecture,14084,0,20,0900-1020,f,283 SRC,Stainbrook J,!$cehp8
+ Lab,14085,0,10,1000-1050,tr,47 SRC,Kelly R,p
+ Lab,14086,0,10,1400-1450,tr,47 SRC,Kelly R,p
PEMA 199, Sp St Boxing,1.00
 ,14087,0,26,1400-1450,mw,47 SRC,Johnson M,$p
 ,16091,4,29,1500-1550,mw,47 SRC,Johnson M,$p
PEMA 255, Kickboxing,1.00
 ,14088,1,27,1100-1150,tr,47 SRC,Kelly R,$p
PEMA 311, Jeet Kune Do I,1.00
 ,14089,2,29,1200-1250,tr,47 SRC,Kelly R,$p
PEMA 312, Jeet Kune Do II,1.00
 ,14090,2,30,1200-1250,tr,47 SRC,Kelly R,!$p
PEMA 321, Jiu Jitsu I,1.00
 ,14091,0,29,1500-1550,tr,47 SRC,Kelly R,$p
PEMA 322, Jiu Jitsu II,1.00
 ,14092,0,30,1500-1550,tr,47 SRC,Kelly R,!$p
PEMA 331, Mixed Martial Arts I,1.00
 ,14093,3,30,0900-0950,tr,47 SRC,Kelly R,$p
PEMB 101, Meditation I,1.00
 ,14095,3,33,0900-0950,mw,71 SRC,Bulgatz M,$amp
 ,14096,1,34,1000-1050,mw,71 SRC,Bulgatz M,$amp
 ,14097,2,33,1100-1150,mw,71 SRC,Bulgatz M,$amp
 ,14098,3,35,1300-1350,mw,71 SRC,Bulgatz M,$amp
 ,14099,1,35,1200-1250,tr,77 SRC,Dobbie J,$amp
PEMB 103, Mindful Meditation,1.00
 ,14100,4,35,1800-1850,mw,77 SRC,Kane M,$amp
PEMB 110, Beginning Yoga,1.00
 ,14101,0,35,1400-1450,mw,283 SRC,Lundin N,$mp8
 ,14102,0,35,1500-1550,mw,283 SRC,Lundin N,$mp8
 ,14103,0,34,1600-1650,mw,283 SRC,Lundin N,$mp8
 ,16126,1,33,1400-1450,tr,71 SRC,Lundin N,$amp
 ,16130,1,33,1500-1550,tr,71 SRC,Lundin N,$amp
PEMB 201, Gentle Yoga,1.00
 ,14105,6,33,1400-1450,mw,71 SRC,Bulgatz M,$amp8
 ,14107,3,29,1300-1350,tr,77 SRC,Dobbie J,$amp8
 ,14108,5,32,1400-1450,tr,77 SRC,Dobbie J,$amp8
 ,16117,17,32,1300-1350,wf,77 SRC,Wren L,$amp
PEMB 210, Intermediate Yoga,1.00
 ,14109,7,27,1600-1650,tr,71 SRC,Lundin N,$amp8
PEMB 211, Hatha Yoga I,1.00
 ,14111,7,34,1700-1750,mw,283 SRC,Lundin N,$mp8
PEMB 212, Hatha Yoga II,1.00
 ,14112,7,35,1700-1750,mw,283 SRC,Lundin N,!$mp8
PEMB 216, Vinyasa Flow Yoga,1.00
 ,14113,13,26,1100-1150,wf,77 SRC,Wren L,$amp8
 ,14114,6,28,1200-1250,wf,77 SRC,Wren L,$amp8
PEMB 221, Sports Yoga I,1.00
 ,14115,22,33,1900-1950,mw,77 SRC,Kane M,$amp
PEMB 305, Aerial Silks Yoga I,1.00
 ,14117,0,16,0900-0950,mw,283 SRC,Fairchild S,$mp8
 ,14118,0,16,1000-1050,mw,283 SRC,Fairchild S,$mp8
PEMB 320, Yoga Wellness Techniq,1.00
 ,14119,16,33,1400-1550,t,283 SRC,Halliwill J,$mp
PEMB 320, Yoga Wellness Techniq,1.00
 ,14119,16,33,1400-1550,t,283 SRC,Halliwill J,$mp
 ,16092,20,30,1400-1650,f 10/13-10/15,71 SRC,Bulgatz M,!$PVamp
DIS,16092,20,30,1000-1650,su 10/13-10/15,71 SRC
PEO 242, Bouldering I,1.00
 ,14120,4,22,1000-1150,f,132 SRC,Carr B,$Aep
 ,16093,3,24,1200-1350,f,132 SRC,Carr B,$Aep
PEO 251, Rock Climbing I,1.00
 ,14123,4,24,1400-1550,m,132 SRC,Borland A,$Aep
 ,14124,5,23,1000-1150,t,132 SRC,Rossberg A,$Aep
 ,14125,5,23,1200-1350,t,132 SRC,Rossberg A,$Aep
 ,14126,1,15,1400-1550,t,132 SRC,Rossberg A,$Aep
 ,16094,0,21,1200-1350,w,132 SRC,Borland A,$Aep
PEO 252, Rock-Climbing Fitness,1.00
 ,16095,3,19,1200-1350,m,132 SRC,Borland A,!$Aep
PEO 285, Wilderness Survival,1.00
 ,14127,20,85,1800-1950,t,229 MCK,Crowe D,$Ap8
 ,14128,20,86,1800-1950,w,229 MCK,Crowe D,$Ap8
PEO 331, Outdoor Rock Climbing,2.00
 ,14129,6,12,1600-1750,w 9/26-11/01,50B GRX,Crowe D,!$APVp8
DIS,14129,6,12,1800-2300,f 10/27-10/29,TBA TBA
DIS,14129,6,12,0800-1600,su 10/27-10/29,TBA TBA
PEO 351, Backpacking,2.00
 ,14130,0,11,1600-1750,m 9/26-10/09,39 SRC,Crowe D,!$APVjp
DIS,14130,0,11,1800-2300,f 10/06-10/08,TBA TBA
DIS,14130,0,11,0800-1600,su 10/06-10/08,TBA TBA
 ,14131,2,19,1800-1950,t 9/26-10/17,39 SRC,Borland A,!$APVjp
DIS,14131,2,19,1800-2300,f 10/13-10/15,TBA TBA
DIS,14131,2,19,0800-1600,su 10/13-10/15,TBA TBA
PEO 353, Backcountry Cuisine,1.00
 ,14132,2,16,1800-1950,m 9/26-11/06,39 SRC,Dawson D,!$APVp
DIS,14132,2,16,0800-1400,u 11/05,TBA TBA
PEO 356, Backcountry Navigation,2.00
 ,14133,3,17,1600-1750,w,39 SRC,Borland A,!$APVip
DIS,14133,3,17,1800-2300,f 10/20-10/22,TBA TBA
DIS,14133,3,17,0800-1600,su 10/20-10/22,TBA TBA
PEO 399, Sp St Wildrness 1stAid,1.00
 ,14134,1,7,1400-1550,r,39 SRC,Gloystein K,$Ap
PEO 411, Leadership Dynamics,2.00
 ,14135,0,11,1600-1750,t,39 SRC,Gloystein K,!$Ap
PERS 199, Sp St Pickleball,1.00
 ,16114,6,36,1400-1450,tr,290 SRC,Howe D,$p
PERS 211, Table Tennis I,1.00
 ,14136,6,28,1700-1850,t,220 GER,Howe D,$p
 ,16115,17,28,1700-1850,r,220 GER,Howe D,$p
PERS 212, Table Tennis II,1.00
 ,16116,17,28,1700-1850,r,220 GER,Howe D,!$p
PERS 231, Badminton I,1.00
 ,14137,8,35,1500-1550,tr,290 SRC,Howe D,$p
PERS 232, Badminton II,1.00
 ,14138,8,36,1500-1550,tr,290 SRC,Howe D,!$p
PERS 271, Tennis I,1.00
 ,14139,0,22,1300-1350,mw,00 STC,Taylor J,$pt8
 ,14140,4,21,1300-1350,tr,00 STC,Taylor J,$pt8
PERS 272, Tennis II,1.00
 ,14141,1,21,1400-1450,mw,00 STC,Taylor J,!$pt8
PERS 273, Tennis III,1.00
 ,14142,8,17,1400-1450,tr,00 STC,Taylor J,!$pt8
PERU 131, Jog-Run,1.00
 ,14143,15,29,1400-1450,tr,FLD1 SRC,Madison M,$p8
PERU 331, 5K Training I,1.00
 ,14144,15,30,1400-1450,tr,FLD1 SRC,Madison M,!$py8
PETS 111, Flag Football,1.00
 ,14146,10,36,1400-1530,tr,FLD1 SRC,Barsness K,!$ops
PETS 199, Sp St Intro TeamSports,1.00
PETS 232, Volleyball II,1.00
 ,14147,5,35,1200-1250,mw,099 MAC,Hadley T,!$p
PETS 233, Volleyball III,1.00
 ,14148,5,36,1200-1250,mw,099 MAC,Hadley T,!$p
PETS 242, Basketball II,1.00
 ,14149,5,36,1300-1350,mw,290 SRC,Hughes T,!$p
PETS 243, Basketball III,1.00
 ,14150,5,36,1300-1350,mw,290 SRC,Hughes T,!$p
PETS 261, Soccer I,1.00
 ,14151,14,26,1000-1130,tr,FLD3 SRC,Rogers S,!$ops8
PETS 262, Soccer II,1.00
 ,14152,14,32,1000-1130,tr,FLD3 SRC,Rogers S,!$ops8
 ,16111,18,30,1200-1330,tr,FLD3 SRC,Rogers S,!$ops
PETS 263, Soccer III,1.00
 ,16112,18,32,1200-1330,tr,FLD3 SRC,Rogers S,!$ops
PEW 211, Wmns Weight Training I,1.00
 ,14153,7,30,0800-0850,mw,137 SRC,Cowsill C,!$ep8
PEW 211, Weight Training I,1.00
 ,14154,17,34,0900-0950,mw,137 SRC,Rubino D,$p8
 ,14155,10,35,1000-1050,mw,137 SRC,Hughes T,$p8
PEW 211, Wmns Weight Training I,1.00
 ,14156,4,34,1100-1150,mw,137 SRC,Bell C,!$ep8
PEW 211, Weight Training I,1.00
 ,14157,10,35,1200-1250,mw,137 SRC,Hughes T,$p8
PEW 211, Wmns Weight Training I,1.00
 ,14158,6,27,0800-0850,tr,137 SRC,Cowsill C,!$ep8
 ,14161,3,29,0900-0950,tr,137 SRC,Bell C,!$ep8
PEW 211, Weight Training I,1.00
 ,16109,8,35,1000-1050,tr,137 SRC,Hughes T,$p
 ,16110,15,33,1100-1150,tr,137 SRC,Hughes T,$p
PEW 212, Wmns Weight Train II,1.00
 ,14162,7,35,0800-0850,mw,137 SRC,Cowsill C,!$ep
 ,14163,4,35,1100-1150,mw,137 SRC,Bell C,!$ep
 ,14164,6,34,0800-0850,tr,137 SRC,Cowsill C,!$ep
 ,14165,3,34,0900-0950,tr,137 SRC,Bell C,!$ep
PHIL 101, Philosophical Problems >1,4.00
Lecture,15282,1,300,1200-1320,mw,180 PLC,Pratt S,!9U
+ Dis,15283,0,25,1000-1050,f,131 GSH,Tuten M, 
+ Dis,15284,0,25,1000-1050,f,130 GSH,Allison M, 
+ Dis,15285,0,25,1000-1050,f,132 GSH,Nagai G, 
+ Dis,15286,0,25,1000-1050,f,072 PLC,Rajat S, 
+ Dis,15287,0,25,1100-1150,f,131 GSH,Tuten M, 
+ Dis,15288,0,25,1100-1150,f,130 GSH,Allison M, 
+ Dis,15289,0,25,1100-1150,f,132 GSH,Nagai G, 
+ Dis,15290,0,25,1100-1150,f,105 PETR,Kasperiunaite R, 
+ Dis,15291,0,25,1200-1250,f,184 PLC,Kasperiunaite R,!U
+ Dis,15292,0,25,1200-1250,f,131 GSH,Ralda O, 
+ Dis,15293,1,25,1200-1250,f,130 GSH,Rajat S, 
+ Dis,15294,0,25,1300-1350,f,242 GER,Ralda O, 
PHIL 102, Ethics >1 >AC >US,4.00
Lecture,15295,2,95,1400-1450,mwf,229 MCK,Gualdron Ramirez M, 
+ Dis,15296,0,24,1500-1550,f,45 COL,Stone M, 
+ Dis,15297,0,0,-, , ,tba, 
+ Dis,15298,2,24,1500-1550,f,240 TYKE,Fayad A, 
+ Dis,15299,0,24,1600-1650,f,45 COL,Stone M, 
+ Dis,15300,0,23,1600-1650,f,44 COL,Fayad A, 
PHIL 104, Hist of West Phil >1,4.00
 ,15303,1,30,0900-0950,mtwr,230 LA,Cisternino M, 
PHIL 110, Human Nature >1 >GP >IP,4.00
 ,14180,1,30,0900-0950,mtwr,112 WIL,Hawkins O, 
PHIL 123," Internet, Soc, & Phil >2",4.00
 ,14190,0,30,1600-1650,mtwr,214 FR,Caplan A, 
PHIL 130, Philosophy & Pop Cultr >1,4.00
Lecture,15304,0,200,1200-1320,tr,123 GSH,Brence S,!8U
+ Dis,15305,0,25,1300-1350,f,245 STB,Waldeck M, 
+ Dis,15306,0,25,1300-1350,f,32 TYKE,Williams-Reyes J,!U
+ Dis,15307,0,25,1300-1350,f,101 VOL,Bagwala A, 
+ Dis,15308,0,25,1400-1450,f,45 COL,Bagwala A, 
+ Dis,15309,0,25,1400-1450,f,301 GER,Waldeck M, 
+ Dis,15310,0,25,1400-1450,f,248 GER,Peres Santos D, 
+ Dis,16459,0,25,1200-1250,f,45 COL,Peres Santos D, 
+ Dis,16460,0,25,1100-1150,f,201 CHA,Williams-Reyes J, 
PHIL 170, Love & Sex >1 >GP >IP,4.00
 ,14200,0,30,0900-0950,mtwr,340 TYKE,Waldkoenig K, 
PHIL 225, Intro to Formal Logic >1,4.00
Lecture,14201,6,50,1000-1120,tr,146 HED,Brence S,9
+ Dis,15311,1,25,1400-1450,f,166 LA,Schiano A, 
+ Dis,15312,5,25,1500-1550,f,340 TYKE,Schiano A, 
PHIL 299, Sp St Sports Ethics,4.00
 ,15313,1,30,1400-1550,mw,240 TYKE,Weiser P,9
PHIL 310, Hist Phil: Anc-Mediev >1,4.00
Lecture,15314,3,100,1200-1320,tr,32 TYKE,Warnek P,!9
+ Dis,15315,0,25,1000-1050,f,195 ANS,Llamas E,!
+ Dis,15316,1,25,1100-1150,f,104 CON,Llamas E,!
+ Dis,15317,2,24,1200-1250,f,072 PLC,Shambaugh C,!
+ Dis,15318,0,26,1300-1350,f,103 PETR,Shambaugh C,!
PHIL 315, Intro Feminist Phil >1 >US,4.00
Lecture,14209,2,50,1000-1120,tr,117 ED,Mann B, 
+ Dis,15319,1,25,1400-1450,f,204 TYKE,Wellborn M, 
+ Dis,15320,1,25,1500-1550,f,230 LA,Wellborn M, 
PHIL 335, Medical Ethics >1,4.00
Lecture,15321,1,95,1000-1120,mw,221 MCK,Russell C,!9U
+ Dis,15322,0,20,1000-1050,f,285 LIL,Dubrule A,!U
+ Dis,15323,0,25,1100-1150,f,301 CON,Dubrule A, 
+ Dis,15324,0,25,1200-1250,f,195 ANS,McLay S, 
+ Dis,15325,1,25,1300-1350,f,107 PETR,McLay S, 
PHIL 341, African Philosophy >1 >GP,4.00
 ,14218,6,30,1000-1150,mw,176 ED,Stawarska B, 
PHIL 345, Place in the Cosmos >1,4.00
Lecture,15326,3,50,1200-1320,mw,123 GSH,Vallega-Neu D, 
+ Dis,15327,0,25,1400-1450,f,140 TYKE,Dillabough J, 
+ Dis,15328,3,25,1500-1550,f,154 STB,Dillabough J, 
PHIL 401, Research,1.00-21.00
 ,14222,10,10,tba,tba,tba,STAFF,
PHIL 403, Thesis,1.00-12.00
 ,14223,10,10,tba,tba,tba,STAFF,
PHIL 405, Reading,1.00-21.00
 ,14224,10,10,tba,tba,tba,STAFF,
PHIL 407, Sem Feminist Phenmlgy,4.00
 ,15329,0,20,1200-1350,tr,250C SC,Mann B,!
PHIL 453, Top James,4.00
 ,14228,1,20,1000-1150,mw,240B MCK,Johnson M,!
PHIL 463, Top Butler,4.00
 ,15330,8,20,1000-1150,tr,225 FR,Ghosh P,!
PHIL 463, Top Fanon,4.00
 ,16378,1,20,1400-1550,mw,141 ALL,Stawarska B,!
PHYS 101, Essentials of Physics >3,4.00
 ,14242,0,218,1200-1350,tr,100 WIL,Noeckel J,a9
PHYS 152, Phys of Sound & Music >3,4.00
 ,14243,0,76,1000-1150,tr,110 WIL,Livelybrooks D,a9
PHYS 153," Light, Color, & Vision >3",4.00
 ,15403,83,218,1400-1550,tr,100 WIL,Allcock D,a
PHYS 201, General Physics >3,4.00
Lecture,14244,54,195,0900-0950,mwf,100 WIL,Banavar J,"!Y,b,c"
+ Tutorial,14245,1,65,1400-1450,w,240A MCK,Scannell B, 
DIS,14245,1,65,Juarez-Reyes I
+ Tutorial,14246,8,57,1600-1650,w,240A MCK,Scannell B, 
+ Tutorial,14247,45,63,1700-1750,w,240A MCK,Scannell B, 
+ Tutorial,15417,0,3,0900-0950,r,240A MCK,Scannell B,!
+ Tutorial,15419,0,1,1400-1450,r,240A MCK,Scannell B,!
DIS,15419,0,1,Juarez-Reyes I
+ Tutorial,15421,0,3,1500-1550,r,240A MCK,Scannell B,!
DIS,15421,0,3,Juarez-Reyes I
+ Tutorial,15424,0,2,1000-1050,f,240A MCK,Scannell B,!
DIS,15424,0,2,Juarez-Reyes I
+ Tutorial,15426,0,1,1100-1150,f,240A MCK,Scannell B,!
Lecture,14248,1,216,1200-1250,mwf,100 WIL,Banavar J,"!Y,b,c"
+ Tutorial,14249,0,64,0900-0950,r,240A MCK,Scannell B, 
+ Tutorial,14250,0,64,1400-1450,r,240A MCK,Scannell B, 
DIS,14250,0,64,Juarez-Reyes I
+ Tutorial,14251,1,63,1500-1550,r,240A MCK,Scannell B, 
DIS,14251,1,63,Juarez-Reyes I
+ Tutorial,15412,0,6,1400-1450,w,240A MCK,Scannell B,!
DIS,15412,0,6,Juarez-Reyes I
+ Tutorial,15413,0,5,1600-1650,w,240A MCK,Scannell B,!
+ Tutorial,15415,0,3,1700-1750,w,240A MCK,Scannell B,!
+ Tutorial,15423,0,4,0900-0950,f,240A MCK,Scannell B,!
+ Tutorial,15425,0,3,1000-1050,f,240A MCK,Scannell B,!
DIS,15425,0,3,Juarez-Reyes I
+ Tutorial,15427,0,4,1100-1150,f,240A MCK,Scannell B,!
Lecture,14252,6,213,1400-1450,mwf,100 WIL,Banavar J,"!Y,b,c"
+ Tutorial,14253,3,33,0900-0950,f,240A MCK,Scannell B, 
+ Tutorial,14254,3,77,1000-1050,f,240A MCK,Scannell B, 
DIS,14254,3,77,Juarez-Reyes I
+ Tutorial,14255,0,77,1100-1150,f,240A MCK,Scannell B, 
+ Tutorial,15414,0,8,1600-1650,w,240A MCK,Scannell B,!
+ Tutorial,15416,0,4,1700-1750,w,240A MCK,Scannell B,!
+ Tutorial,15418,0,3,0900-0950,r,240A MCK,Scannell B,!
+ Tutorial,15420,0,8,1400-1450,r,240A MCK,Scannell B,!
DIS,15420,0,8,Juarez-Reyes I
+ Tutorial,15422,0,3,1500-1550,r,240A MCK,Scannell B,!
DIS,15422,0,3,Juarez-Reyes I
PHYS 204, Intro Physics Lab,2.00
 ,14256,0,28,0900-1120,t,13 WIL,Scannell B,!
 ,14257,0,28,1200-1420,t,13 WIL,Scannell B,!
DIS,14257,0,28,Juarez-Reyes I
 ,14258,0,28,1500-1720,t,13 WIL,Scannell B,!
 ,14259,15,28,1800-2020,t,13 WIL,Scannell B,!
 ,14260,0,28,1500-1720,w,13 WIL,Scannell B,!
DIS,14260,0,28,Juarez-Reyes I
 ,14261,9,28,1800-2020,w,13 WIL,Scannell B,!
 ,14262,0,28,0900-1120,r,13 WIL,Scannell B,!
 ,14263,4,28,1300-1520,r,13 WIL,Scannell B,!
 ,14264,18,28,1800-2020,r,13 WIL,Scannell B,!
PHYS 251, Foundat Physics I >3,4.00
Lecture,14265,57,150,1000-1150,tr,100 WIL,van Enk S,!
+ Tutorial,14266,19,30,0900-1020,f,112 WIL,van Enk S, 
+ Tutorial,14267,1,30,1030-1150,f,112 WIL,van Enk S, 
+ Tutorial,14268,6,30,1200-1320,f,112 WIL,van Enk S, 
+ Tutorial,14269,25,30,1330-1450,f,112 WIL,van Enk S, 
+ Tutorial,14270,6,30,1500-1620,f,112 WIL,van Enk S, 
PHYS 290, Foundations Phys Lab,1.00
Lecture,14271,15,60,1400-1450,t,110 WIL,Strom D,!$8
+ Lab,14272,12,15,1000-1150,r,17 WIL,Strom D, 
+ Lab,14273,1,15,1200-1350,r,17 WIL,Strom D, 
+ Lab,14274,1,15,1400-1550,r,17 WIL,Strom D, 
+ Lab,14275,1,15,1700-1850,r,17 WIL,Strom D, 
PHYS 299, Sp St Culture & Career,2.00
 ,14276,13,28,1500-1550,r,112 WIL,Majewski S, 
PHYS 351, Foundat Physics II,4.00
 ,14277,24,60,1200-1350,tr,110 WIL,Corwin E,!8
PHYS 391, Experim Data Analy Lab,4.00
Lecture,14278,0,25,1000-1150,mw,318 WIL,Nguyen K,!
+ Lab,14279,0,13,1100-1250,f,17 WIL,Connolly G, 
+ Lab,14280,0,12,1400-1550,f,17 WIL,Connolly G, 
PHYS 401, Research,1.00-16.00
 ,14282,2,15,tba,tba,tba,STAFF,
PHYS 402, Superv Tutoring,1.00-12.00
 ,14283,10,10,tba,tba,tba,STAFF,
PHYS 403, Thesis,1.00-12.00
 ,14284,9,10,tba,tba,tba,STAFF,
PHYS 405, Reading,1.00-16.00
 ,14285,10,10,tba,tba,tba,STAFF,
PHYS 406, Practicum,1.00-21.00
 ,14286,5,5,tba,tba,tba,STAFF,
PHYS 406, Practicum,1.00-21.00
 ,14286,5,5,tba,tba,tba,STAFF,
PHYS 407, Sem Science Transfer,1.00
 ,16389,10,19,1600-1730,t,147 WIL,Livelybrooks D, 
PHYS 410, Writing Science,4.00
 ,15407,9,15,1400-1550,tr,B040 PSC,Aleman B, 
PHYS 410, Math Methods,4.00
 ,15408,9,20,1400-1550,mw,B042 PSC,Frey R,9
PHYS 412, Mechan/Electric/Magnet,4.00
