Course Name,Course Description,Credits,Section Type,CRN,Available Seats,Total Seats,Days,Time,Location,Instructor,Requirements
LING 404,Internship,1.00-12.00,Lecture,12938,15,15,tba,tba,tba,STAFF,N/A
LING 405,Reading,1.00-21.00,Lecture,12939,15,15,tba,tba,tba,STAFF,N/A
LING 415,Semantics,4.00,Lecture,12943,1,25,1600-1750,mw,202 CAS,Perez Baez G,!
LING 444,2nd Lang Acquisition,4.00,Lecture,12944,0,45,1200-1320,tr,166 LA,Sykes J,G
LING 444,2nd Lang Acquisition,4.00,+ Dis,12945,0,22,1300-1350,f,301 GER,Sung H,N/A
LING 444,2nd Lang Acquisition,4.00,+ Dis,12946,0,23,1400-1450,f,125 LLCN,Sung H,N/A
LING 493,Corpus Linguistics,4.00,Lecture,15609,6,25,1200-1350,mw,301 CON,Kapatsinski V,!8
LT 199,Sp St Turkish I,1.00,Lecture,12962,7,15,-,N/A,TBA TBA,Khalsa H,!8
LT 199,Sp St Hindi/Urdu I,1.00,Lecture,12963,12,15,-,N/A,TBA TBA,Khalsa H,!8
LT 199,Sp St Vietnamese I,1.00,Lecture,12964,13,15,-,N/A,TBA TBA,Khalsa H,!8
LT 199,Sp St Ukrainian I,1.00,Lecture,12968,9,15,-,N/A,TBA TBA,Khalsa H,!8
LT 199,Sp St Ukrainian I,1.00,Lecture,12968,9,15,-,N/A,TBA TBA,Khalsa H,!8
LT 199,Sp St Thai I,1.00,Lecture,15614,13,15,-,N/A,TBA TBA,Khalsa H,!8
LT 199,Sp St Persian/Farsi I,1.00,Lecture,15615,11,15,-,N/A,TBA TBA,Khalsa H,!8
LT 199,Sp St Tagalog I,1.00,Lecture,16492,9,15,-,N/A,TBA TBA,Khalsa H,!
LT 402,Superv College Teach,1.00-12.00,Lecture,12969,10,10,tba,tba,tba,STAFF,N/A
LT 409,Terminal Project,1.00-12.00,Lecture,12970,10,10,tba,tba,tba,STAFF,N/A
LT 428,Teach Eng Cul & Lit,4.00,Lecture,12971,11,15,1000-1150,mw,106 FR,Pashby P,N/A
LT 436,Dsgn Learn Lang Sys,4.00,Lecture,12972,2,10,1400-1550,tr,154 STB,Yerian K,!8
LT 437,Second Lang Teach Prac,4.00,Lecture,12973,10,10,0800-0950,tr,116 AGH,Pashby P,!
LT 437,Second Lang Teach Prac,4.00,Lecture,12973,10,10,1000-1150,f,473 MCK,N/A,N/A
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12980,2,30,0800-0850,mtwf,260 TYKE,Nezol T,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12981,0,30,0800-0850,mtwf,154 STB,Bevans T,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12982,1,30,0900-0950,mtwf,260 TYKE,Foster L,!
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12983,0,30,0900-0950,mtwf,151 STB,Henderson K,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12984,0,30,1000-1050,mtwf,260 TYKE,Homan B,!
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12985,0,30,1000-1050,mtwf,154 STB,Bevans T,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12986,0,30,1100-1150,mtwf,151 STB,Henderson K,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12987,0,30,1100-1150,mtwf,154 STB,Pohl K,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12988,0,30,1200-1250,mtwf,260 TYKE,Nezol T,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12989,0,30,1200-1250,mtwf,230 LA,Nguyen D,!
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12990,0,30,1200-1250,mtwf,154 STB,Pohl K,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12991,0,30,1300-1350,mtwf,260 TYKE,Rise A,!
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12992,1,30,1300-1350,mtwf,230 LA,Nguyen D,!
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12993,3,30,1400-1450,mtwf,340 TYKE,Sinha D,!
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12994,0,30,1400-1450,mtwf,230 LA,Snyder R,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12995,0,30,1500-1550,mtwr,260 TYKE,Snyder R,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12996,0,30,1600-1650,mtwr,112 WIL,Washburn S,!
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12997,1,30,1600-1750,tr,340 TYKE,Snyder R,!Y
MATH 101,Fnd Alg & Mth Modeling,4.00,Lecture,12998,1,30,1800-1950,tr,260 TYKE,Snyder R,!Y
MATH 105Z,Math in Society >4,4.00,Lecture,15763,3,150,0830-0950,mw,221 ALL,Kleshcheva E,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15766,0,30,1300-1350,r,230 LA,Kleshcheva E,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15767,1,30,1300-1350,r,154 STB,Kleshcheva E,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15768,2,30,1400-1450,r,230 LA,Kleshcheva E,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15769,0,30,1400-1450,r,105 FEN,Kleshcheva E,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15770,0,30,1500-1550,r,122 MCK,Kleshcheva E,!
MATH 105Z,Math in Society >4,4.00,Lecture,15764,0,148,1600-1720,mw,110 FEN,Fisher C,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15771,0,30,1500-1550,r,184 PLC,Fisher C,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15772,0,30,1500-1550,r,132 GSH,Fisher C,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15773,0,30,1600-1650,r,254 STB,Fisher C,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15774,0,30,1600-1650,r,251 STB,Fisher C,!
MATH 105Z,Math in Society >4,4.00,+ Dis,15775,0,28,1700-1750,r,45 COL,Fisher C,!
MATH 106,University Math II >4,4.00,Lecture,13012,4,140,1200-1320,tr,145 STB,Steinberg D,!
MATH 106,University Math II >4,4.00,+ Dis,13013,0,25,1500-1550,r,101 VOL,Steinberg D,N/A
MATH 106,University Math II >4,4.00,+ Dis,13014,1,28,1600-1650,r,122 MCK,Steinberg D,N/A
MATH 106,University Math II >4,4.00,+ Dis,13015,0,29,1600-1650,r,102 PETR,Steinberg D,N/A
MATH 106,University Math II >4,4.00,+ Dis,13016,2,29,1700-1750,r,301 GER,Steinberg D,N/A
MATH 106,University Math II >4,4.00,+ Dis,13017,1,29,1700-1750,r,248 GER,Steinberg D,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15776,23,288,1600-1720,mw,180 PLC,Kleshcheva E,!U
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15777,5,28,1600-1650,r,32 TYKE,Xu Z,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15777,5,28,0800-0850,f,44 COL,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15778,3,28,1800-1850,r,45 COL,Christiansen A,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15778,3,28,1000-1050,f,242 GER,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15779,0,28,1500-1550,r,340 TYKE,Wallace I,!U
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15779,0,28,0900-0950,f,340 TYKE,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15780,3,28,1700-1750,r,44 COL,Xu Z,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15780,3,28,0900-0950,f,117 FEN,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15781,3,28,1600-1650,r,471 MCK,Lu J,!U
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15781,3,28,1000-1050,f,245 STB,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15782,3,30,1700-1750,r,253 STB,Liu H,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15782,3,30,1100-1150,f,245 STB,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15783,4,28,1800-1850,r,44 COL,Lu J,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15783,4,28,1200-1250,f,32 TYKE,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15784,0,30,1500-1550,r,131 GSH,Christiansen A,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15784,0,30,1100-1150,f,146 HED,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15785,2,30,1700-1750,r,254 STB,Wallace I,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15785,2,30,1200-1250,f,122 MCK,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15786,0,30,1800-1850,r,117 FEN,Liu H,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15786,0,30,1300-1350,f,204 TYKE,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15787,14,304,1200-1320,mw,150 COL,Henderson K,!U
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15788,1,28,1600-1650,r,151 STB,Olama H,!U
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15788,1,28,1100-1150,f,117 FEN,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15789,4,28,1700-1750,r,214 FR,Vanderark S,!U
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15789,4,28,1000-1050,f,140 TYKE,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15790,0,30,1800-1850,r,214 FR,Vanderark S,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15790,0,30,1200-1250,f,301 GER,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15791,1,28,1600-1650,r,252 STB,Bagherifard N,!U
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15791,1,28,1000-1050,f,110 WIL,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15792,2,30,1700-1750,r,112 WIL,Brosnahan K,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15792,2,30,1300-1350,f,175 LIL,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15793,3,30,1800-1850,r,112 WIL,Brosnahan K,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15793,3,30,1400-1450,f,151 STB,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15794,0,28,1500-1550,r,251 STB,Bagherifard N,!U
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15794,0,28,1100-1150,f,110 WIL,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15795,2,30,1700-1750,r,240 TYKE,Olama H,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15795,2,30,1400-1450,f,101 PETR,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15796,0,36,1500-1550,r,105 FEN,Baker L,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15796,0,36,1300-1350,f,166 LA,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15797,1,36,1600-1650,r,253 STB,Baker L,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15797,1,36,1200-1250,f,245 STB,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15798,5,280,0830-0950,mw,182 LIL,Fisher C,!
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15799,0,28,1500-1550,r,230 LA,Ivanov V,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15799,0,28,0900-0950,f,360 CON,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15800,0,28,1600-1650,r,B042 PSC,O'Harrow J,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15800,0,28,0800-0850,f,230 LA,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15801,0,28,1700-1750,r,B042 PSC,Alioni B,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15801,0,28,0900-0950,f,233 TYKE,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15802,1,28,1500-1550,r,253 STB,Alioni B,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15802,1,28,1000-1050,f,B042 PSC,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15803,1,28,1600-1650,r,154 STB,Ivanov V,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15803,1,28,1100-1150,f,166 LA,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15804,1,28,1700-1750,r,246 GER,Mukherjee A,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15804,1,28,1200-1250,f,175 LIL,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15805,0,28,1800-1850,r,230 LA,Anginski Cotosky H,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15805,0,28,1200-1250,f,246 GER,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15806,0,28,1500-1550,r,254 STB,Mukherjee A,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15806,0,28,1000-1050,f,151 STB,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15807,1,28,1700-1750,r,252 STB,Anginski Cotosky H,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15807,1,28,1300-1350,f,202 CAS,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,+ Dis,15808,1,28,1800-1850,r,B042 PSC,O'Harrow J,!
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15808,1,28,1100-1150,f,233 TYKE,N/A,N/A
MATH 111Z,PreCalc I: Functions >5,4.00,Lecture,15809,11,36,1800-1950,tr,105 FEN,Jaramillo Diaz S,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15810,0,36,0800-0850,mtwf,101 ALL,Windes E,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15811,1,36,0900-0950,mtwf,101 ALL,Nordstrom V,!Y
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15812,0,36,1000-1050,mtwf,107 ESL,Nordstrom V,!Y
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15813,0,36,1000-1050,mtwf,233 TYKE,Windes E,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15814,2,36,1100-1150,mtwf,107 ESL,Harker H,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15815,0,28,1200-1250,mtwf,B042 PSC,Pazdan-Siudeja L,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15816,0,36,1300-1350,mtwf,107 ESL,Benko T,!Y
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15817,0,36,1400-1450,mtwf,107 ESL,Benko T,!Y
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15818,6,36,1400-1450,mtwf,233 TYKE,Buran B,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15819,1,36,1500-1550,mtwr,107 ESL,Gossow F,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15820,2,36,1500-1550,mtwr,233 TYKE,Fisher C,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15821,5,36,1600-1750,mw,107 ESL,Shahir B,!Y
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15822,9,36,1600-1750,tr,117 FEN,Shahir B,!Y
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,15824,3,36,1800-1950,tr,101 ALL,Alqady M,!
MATH 112Z,PreCalc II: Trigonomet >5,4.00,Lecture,16702,18,30,0800-0850,mtwr,107 PETR,Posch L,!
MATH 205,Foundations Math Lab,2.00,Lecture,13068,8,22,1400-1450,mw,192 ANS,Steinberg D,N/A
MATH 206,Combinatorics Math Lab,2.00,Lecture,13069,5,25,1500-1550,mw,254 STB,Addington N,N/A
MATH 211,Fund Element Math I >4,4.00,Lecture,13070,1,28,0900-0950,mtwf,154 STB,Bevans T,!
MATH 211,Fund Element Math I >4,4.00,Lecture,13071,0,28,1400-1450,mtwf,260 TYKE,Rise A,!
MATH 213,Fund Element Math III >4,4.00,Lecture,15825,15,28,1100-1150,mtwf,260 TYKE,Nezol T,!Y
MATH 231,Elem Discrete Math I >4,4.00,Lecture,13072,25,133,0830-0950,mw,110 FEN,Brundan J,!
MATH 231,Elem Discrete Math I >4,4.00,+ Dis,13073,14,35,0800-0850,r,303 GER,Delfin Ares de Parga M,N/A
MATH 231,Elem Discrete Math I >4,4.00,+ Dis,13074,2,36,0900-0950,r,107 ESL,Delfin Ares de Parga M,N/A
MATH 231,Elem Discrete Math I >4,4.00,+ Dis,13075,3,34,1600-1650,w,125 LLCN,Delfin Ares de Parga M,N/A
MATH 231,Elem Discrete Math I >4,4.00,+ Dis,13076,6,28,1700-1750,w,44 COL,Delfin Ares de Parga M,N/A
MATH 232,Elem Discrete Math II >4,4.00,Lecture,13077,6,30,1300-1350,mtwf,154 STB,Botvinnik B,!
MATH 232,Elem Discrete Math II >4,4.00,Lecture,13078,4,30,1600-1650,mtwr,240 TYKE,Takahashi R,!
MATH 241,Calc Bus & Soc Sci I >4,4.00,Lecture,13079,22,518,1000-1120,mw,156 STB,Price M,!
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13080,0,28,0800-0850,r,45 COL,Park Y,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13081,3,28,0800-0850,r,151 STB,McGinnis S,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13082,4,30,0800-0850,r,230 LA,Lebovic J,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13083,2,28,0800-0850,r,B042 PSC,Bamforth A,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13084,0,28,0900-0950,r,45 COL,Park Y,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13085,1,28,0900-0950,r,B042 PSC,Bamforth A,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13086,0,28,0900-0950,r,151 STB,McGinnis S,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13087,0,30,0900-0950,r,255 LIL,Lebovic J,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13088,2,30,1700-1750,w,240 TYKE,McGinnis S,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13089,0,28,1700-1750,w,230 LA,Bamforth A,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13090,3,28,1700-1750,w,B042 PSC,Park Y,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13091,2,28,1700-1750,w,191 ANS,Lebovic J,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13092,2,28,1600-1650,w,230 LA,Bamforth A,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13093,1,28,1600-1650,w,B042 PSC,Park Y,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13094,0,30,1600-1650,w,154 STB,McGinnis S,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13095,0,31,1600-1650,w,151 STB,Lebovic J,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13096,2,28,0800-0850,r,154 STB,Platt S,N/A
MATH 241,Calc Bus & Soc Sci I >4,4.00,+ Dis,13097,0,31,0900-0950,r,252 STB,Platt S,N/A
MATH 242,Calc Bus & Soc Sci II >4,4.00,Lecture,13098,3,36,1600-1650,mtwr,105 FEN,Tankala C,!
MATH 246,Calc for Biol Sci I >4,4.00,Lecture,13137,8,36,0900-0950,mtwf,112 LIL,Machacek J,!
MATH 246,Calc for Biol Sci I >4,4.00,Lecture,13138,1,36,1300-1350,mtwf,117 FEN,Huchala A,!
MATH 246,Calc for Biol Sci I >4,4.00,Lecture,13139,4,36,1800-1950,mw,105 FEN,Cepek A,!
MATH 251,Calculus I >4,4.00,Lecture,13140,1,36,1000-1050,mtwf,246 GER,Tighe B,!
MATH 251,Calculus I >4,4.00,Lecture,13141,3,38,1800-1950,mw,360 CON,Manco Berrio D,!
MATH 251,Calculus I >4,4.00,Lecture,13143,1,36,0900-0950,mtwf,252 STB,Tighe B,!
MATH 251,Calculus I >4,4.00,Lecture,13144,0,36,1700-1750,mtwr,105 FEN,Feigen M,!
MATH 251,Calculus I >4,4.00,Lecture,13145,1,36,1600-1650,mtwr,246 GER,Zimet M,!Y
MATH 251,Calculus I >4,4.00,Lecture,13146,1,36,1500-1550,mtwr,246 GER,Zimet M,!Y
MATH 251,Calculus I >4,4.00,Lecture,13147,1,36,1400-1450,mtwf,253 STB,Dugger D,!
MATH 251,Calculus I >4,4.00,Lecture,13148,17,36,1300-1350,mtwf,252 STB,Warren M,!
MATH 251,Calculus I >4,4.00,Lecture,13149,2,36,1200-1250,mtwf,117 FEN,Bodish H,!
MATH 251,Calculus I >4,4.00,Lecture,13150,0,36,0900-0950,mtwf,253 STB,Shumaker J,!
MATH 251,Calculus I >4,4.00,Lecture,13151,1,36,1200-1250,mtwf,252 STB,Crowley C,!
MATH 251,Calculus I >4,4.00,Lecture,15826,7,36,1000-1050,mtwf,254 STB,Thorenson J,!
MATH 252,Calculus II >4,4.00,Lecture,13152,3,36,0900-0950,mtwf,254 STB,Chen-Murphy X,!Y
MATH 252,Calculus II >4,4.00,Lecture,13153,17,36,1000-1050,mtwf,252 STB,Nemirovskaya M,!
MATH 252,Calculus II >4,4.00,Lecture,13154,12,36,1100-1150,mtwf,105 FEN,Machacek J,!
MATH 252,Calculus II >4,4.00,Lecture,13155,0,36,1200-1250,mtwf,253 STB,Chen-Murphy X,!Y
MATH 252,Calculus II >4,4.00,Lecture,13157,6,36,1500-1550,mtwr,252 STB,Shahir B,!
MATH 252,Calculus II >4,4.00,Lecture,13158,12,36,1800-1950,mw,253 STB,Dorpalen-Barry G,!
MATH 252,Calculus II >4,4.00,Lecture,15827,0,36,1600-1750,mw,252 STB,Madnick J,!
MATH 253,Calculus III >4,4.00,Lecture,13159,5,36,0900-0950,mtwf,251 STB,Nemirovskaya M,!
MATH 253,Calculus III >4,4.00,Lecture,13160,4,36,1300-1350,mtwf,253 STB,Takahashi R,!
MATH 253,Calculus III >4,4.00,Lecture,13161,2,37,1600-1750,mw,166 LA,Xu Y,!
MATH 256,Intro Differ Equations >5,4.00,Lecture,13162,0,22,1300-1350,mtwf,119 FEN,Murphy J,!
MATH 281,Several-Variab Calc I >5,4.00,Lecture,13163,1,36,0800-0850,mtwf,254 STB,Thorenson J,!
MATH 281,Several-Variab Calc I >5,4.00,Lecture,13164,1,36,1400-1450,mtwf,252 STB,Lipshitz R,!
MATH 307,Introduction to Proof >4,4.00,Lecture,13165,0,30,1200-1250,mtwf,107 ESL,Polishchuk A,!
MATH 316,Fund of Analysis I,4.00,Lecture,13166,2,28,1300-1350,mwf,B042 PSC,Steinberg D,!
MATH 341,Elem Linear Algebra,4.00,Lecture,13167,0,36,0900-0950,mtwf,107 ESL,Godar C,!
MATH 341,Elem Linear Algebra,4.00,Lecture,13168,0,36,1000-1050,mtwf,253 STB,Chen-Murphy X,!
MATH 341,Elem Linear Algebra,4.00,Lecture,13169,1,35,1300-1350,mtwf,303 GER,He W,!
MATH 341,Elem Linear Algebra,4.00,Lecture,13170,0,36,1400-1450,mtwf,105 FEN,Yae A,!
MATH 345M,Stats for Data Science,4.00,Lecture,13171,0,16,1000-1120,mw,130 GSH,Young B,!
MATH 345M,Stats for Data Science,4.00,Lecture,16482,16,20,1400-1520,mw,112 LIL,Levin D,!
MATH 351,Elem Numeric Analy I,4.00,Lecture,13172,5,36,1400-1450,mwf,254 STB,Xu Y,!
MATH 391,Fund Abstract Alg I,4.00,Lecture,13173,22,36,1400-1450,mwf,251 STB,Vaintrob A,!
MATH 391,Fund Abstract Alg I,4.00,Lecture,13173,22,36,1400-1450,mwf,251 STB,Vaintrob A,!
MATH 394,Geom Adv Viewpoint I,4.00,Lecture,13174,25,36,1100-1150,mwf,252 STB,Lu P,!
MATH 401,Research,1.00-21.00,Lecture,13175,15,15,tba,tba,tba,STAFF,N/A
MATH 403,Thesis,1.00-4.00,Lecture,13176,15,15,tba,tba,tba,STAFF,N/A
MATH 405,Reading,1.00-4.00,Lecture,13177,14,15,tba,tba,tba,STAFF,N/A
MATH 407,Sem Putnam Prep,1.00,Lecture,13178,20,20,1700-1820,w,193 ESL,Vaintrob A,N/A
MATH 410,Machine Learn Stats,4.00,Lecture,13179,15,30,1200-1320,tr,276 ED,Mazzucato L,N/A
MATH 413,Intro Analysis I,4.00,Lecture,13180,15,25,0900-0950,mwf,B042 PSC,Addington N,!
MATH 421M,Fourier Analysis I,4.00,Lecture,13181,9,20,1000-1120,tr,248 GER,Murphy J,!
MATH 425,Statistical Methods I >5,4.00,Lecture,13182,0,24,0900-0950,mtf,125 LLCN,Pazdan-Siudeja L,!
MATH 425,Statistical Methods I >5,4.00,Lecture,13182,0,24,0900-0950,w,445 MCK,N/A,N/A
MATH 441,Linear Algebra,4.00,Lecture,15828,14,22,1300-1350,mwf,260 CON,Vaintrob A,!
MATH 444,Intro Abstract Alg I,4.00,Lecture,13184,11,25,1400-1450,mwf,105 PETR,Elias B,!
MATH 461,Intro Methods Stats I,4.00,Lecture,13185,11,25,1100-1150,mwf,B042 PSC,Pazdan-Siudeja L,!
MDVL 403,Thesis,1.00-8.00,Lecture,13208,5,5,tba,tba,tba,STAFF,N/A
MDVL 405,Reading,1.00-5.00,Lecture,13209,5,5,tba,tba,tba,STAFF,N/A
MGMT 311,Manage People in Org,4.00,Lecture,13210,14,60,1000-1150,tr,232 LIL,Schmidt S,!$AMYg
MGMT 311,Manage People in Org,4.00,Lecture,13211,11,60,1200-1350,tr,232 LIL,Schmidt S,!$AMYg
MGMT 335,Launching New Ventures,4.00,Lecture,13214,0,46,1400-1550,tr,185 LIL,Cieslak T,!$
MGMT 335,Launching New Ventures,4.00,Lecture,13215,1,46,1600-1750,tr,185 LIL,Cieslak T,!$
MGMT 335,Launching New Ventures,4.00,Lecture,13216,0,46,1200-1350,mw,111 LIL,Hennessy G,!$
MGMT 335,Launching New Ventures,4.00,Lecture,13217,0,46,1000-1150,tr,185 LIL,Overmeyer N,!$
MGMT 401,Research,1.00-21.00,Lecture,13218,20,20,tba,tba,tba,STAFF,$
MGMT 405,Reading,1.00-12.00,Lecture,13219,20,20,tba,tba,tba,STAFF,$
MGMT 406,Practicum,1.00-12.00,Lecture,13222,16,20,tba,tba,tba,STAFF,$
MGMT 409,Terminal Project,1.00-12.00,Lecture,15354,20,20,tba,tba,tba,STAFF,$
MGMT 410,Lean Launchpad,4.00,Lecture,13223,3,36,1200-1520,r,312 LIL,Murray A,$Z
MGMT 410,Fund Business Sustain,4.00,Lecture,15355,20,40,1000-1150,tr,212 LIL,Gabrielsen L,$MZ
MGMT 417,Negotiation Strategies,4.00,Lecture,13225,1,46,1600-1750,tr,175 LIL,Howard D,!$M
